clean_sum_logprob,condition,condition_damage,condition_sum_logprob,fraction_of_full_ablation_damage,full_ablation_damage,full_ablation_sum_logprob,gold,idx,span_end,span_len,span_start,task
-10.800161361694336,edge_distractor,-0.01562786102294922,-10.784533500671387,-0.003251161178592055,4.806855201721191,-15.607016563415527,86168,66740_1993.txt_employees_count_total_197,935,9,926,employees_count_total
-10.800161361694336,edge_random,9.5367431640625e-07,-10.800162315368652,1.983988026235464e-07,4.806855201721191,-15.607016563415527,86168,66740_1993.txt_employees_count_total_197,4742,9,4733,employees_count_total
-10.800161361694336,edge_nonqr_gold,0.015565872192382812,-10.815727233886719,0.0032382652564215244,4.806855201721191,-15.607016563415527,86168,66740_1993.txt_employees_count_total_197,3114,9,3105,employees_count_total
-10.800161361694336,edge_bottom_gold,9.5367431640625e-06,-10.8001708984375,1.983988026235464e-06,4.806855201721191,-15.607016563415527,86168,66740_1993.txt_employees_count_total_197,3114,9,3105,employees_count_total
-11.53015422821045,edge_gold,0.9128036499023438,-12.442957878112793,0.6341498965769008,1.439413070678711,-12.96956729888916,60400,10456_1993.txt_employees_count_total_98,4327,34,4293,employees_count_total
-11.53015422821045,edge_distractor,7.62939453125e-06,-11.53016185760498,5.3003510157460175e-06,1.439413070678711,-12.96956729888916,60400,10456_1993.txt_employees_count_total_98,336,34,302,employees_count_total
-11.53015422821045,edge_random,-1.430511474609375e-05,-11.530139923095703,-9.938158154523783e-06,1.439413070678711,-12.96956729888916,60400,10456_1993.txt_employees_count_total_98,626,34,592,employees_count_total
-11.53015422821045,edge_nonqr_gold,0.09318256378173828,-11.623336791992188,0.06473649967469096,1.439413070678711,-12.96956729888916,60400,10456_1993.txt_employees_count_total_98,4327,34,4293,employees_count_total
-11.53015422821045,edge_bottom_gold,-0.007174491882324219,-11.522979736328125,-0.004984317586432162,1.439413070678711,-12.96956729888916,60400,10456_1993.txt_employees_count_total_98,4327,34,4293,employees_count_total
-8.08022403717041,edge_gold,0.7026739120483398,-8.78289794921875,0.9388241110370672,0.7484617233276367,-8.828685760498047,4151,745287_1993.txt_employees_count_total_38,3551,29,3522,employees_count_total
-8.08022403717041,edge_distractor,0.015595436096191406,-8.095819473266602,0.02083665150818214,0.7484617233276367,-8.828685760498047,4151,745287_1993.txt_employees_count_total_38,868,29,839,employees_count_total
-8.08022403717041,edge_random,0.015594482421875,-8.095818519592285,0.0208353773290402,0.7484617233276367,-8.828685760498047,4151,745287_1993.txt_employees_count_total_38,1613,29,1584,employees_count_total
-8.08022403717041,edge_nonqr_gold,0.0780324935913086,-8.158256530761719,0.10425715993114336,0.7484617233276367,-8.828685760498047,4151,745287_1993.txt_employees_count_total_38,3551,29,3522,employees_count_total
-8.08022403717041,edge_bottom_gold,0.015603065490722656,-8.095827102661133,0.02084684494131768,0.7484617233276367,-8.828685760498047,4151,745287_1993.txt_employees_count_total_38,3551,29,3522,employees_count_total
-9.726512908935547,edge_gold,0.3743734359741211,-10.100886344909668,-1.6660046089403258,-0.22471332550048828,-9.501799583435059,11500,36326_1993.txt_employees_count_total_141,3775,22,3753,employees_count_total
-9.726512908935547,edge_distractor,0.031175613403320312,-9.757688522338867,-0.1387350453467103,-0.22471332550048828,-9.501799583435059,11500,36326_1993.txt_employees_count_total_141,305,22,283,employees_count_total
-9.726512908935547,edge_random,-0.031111717224121094,-9.695401191711426,0.1384507000411664,-0.22471332550048828,-9.501799583435059,11500,36326_1993.txt_employees_count_total_141,34,22,12,employees_count_total
-9.726512908935547,edge_nonqr_gold,-0.09537696838378906,-9.631135940551758,0.4244384180215508,-0.22471332550048828,-9.501799583435059,11500,36326_1993.txt_employees_count_total_141,3775,22,3753,employees_count_total
-9.726512908935547,edge_bottom_gold,0.03125476837158203,-9.757767677307129,-0.13908729400880196,-0.22471332550048828,-9.501799583435059,11500,36326_1993.txt_employees_count_total_141,3775,22,3753,employees_count_total
-10.838397026062012,edge_gold,-0.2130727767944336,-10.625324249267578,11.603375746559335,-0.018362998962402344,-10.82003402709961,76200,732714_1993.txt_employees_count_total_169,2531,22,2509,employees_count_total
-10.838397026062012,edge_distractor,-0.023162841796875,-10.815234184265137,1.26138665281745,-0.018362998962402344,-10.82003402709961,76200,732714_1993.txt_employees_count_total_169,327,22,305,employees_count_total
-10.838397026062012,edge_random,-0.015349388122558594,-10.823047637939453,0.8358867826538562,-0.018362998962402344,-10.82003402709961,76200,732714_1993.txt_employees_count_total_169,6385,22,6363,employees_count_total
-10.838397026062012,edge_nonqr_gold,-0.05569934844970703,-10.782697677612305,3.033238119968839,-0.018362998962402344,-10.82003402709961,76200,732714_1993.txt_employees_count_total_169,2531,22,2509,employees_count_total
