clean_margin,clean_pos_sum_logprob,component_type,condition,corrupted_margin,corrupted_pos_sum_logprob,heads,idx,layer,margin_denom,margin_recovery,pair_idx,patched_margin,patched_neg_sum_logprob,patched_pos_sum_logprob,position_count,position_group,task
16.523035526275635,-3.9404215812683105,control,random00_top16,-13.541337013244629,-21.22539520263672,"['23-25', '28-22', '21-21', '14-19', '5-2', '11-22', '25-9', '29-7', '31-19', '25-6', '24-17', '29-0', '8-25', '0-20', '25-24', '29-28']",276999_1993.txt_employees_count_total_162,,30.064372539520264,-0.000159858374267138,4,-13.546143054962158,-7.697999477386475,-21.244142532348633,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,control,random01_top16,-13.541337013244629,-21.22539520263672,"['23-15', '25-19', '16-2', '29-12', '14-11', '12-20', '24-11', '31-9', '16-31', '6-27', '0-6', '7-11', '3-21', '11-27', '1-23', '4-3']",276999_1993.txt_employees_count_total_162,,30.064372539520264,-0.00042748911217602647,4,-13.554189205169678,-7.698004245758057,-21.252193450927734,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,control,random02_top16,-13.541337013244629,-21.22539520263672,"['10-30', '1-28', '20-8', '13-7', '14-17', '11-13', '6-3', '19-10', '13-10', '0-2', '1-29', '9-19', '7-15', '1-10', '31-14', '25-31']",276999_1993.txt_employees_count_total_162,,30.064372539520264,-0.0009098239687925494,4,-13.568690299987793,-7.653729438781738,-21.22241973876953,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,control,random03_top16,-13.541337013244629,-21.22539520263672,"['4-20', '11-23', '30-22', '4-5', '19-1', '30-26', '11-5', '26-18', '3-19', '31-0', '11-16', '3-17', '20-3', '15-6', '22-27', '2-24']",276999_1993.txt_employees_count_total_162,,30.064372539520264,3.341815602548465e-05,4,-13.540332317352295,-7.683254718780518,-21.223587036132812,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,control,random04_top16,-13.541337013244629,-21.22539520263672,"['5-2', '31-16', '4-10', '5-22', '14-17', '7-20', '22-24', '2-5', '16-5', '23-19', '26-15', '31-31', '21-4', '24-31', '1-20', '23-30']",276999_1993.txt_employees_count_total_162,,30.064372539520264,-0.00010209429061985984,4,-13.544406414031982,-7.682417392730713,-21.226823806762695,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,mlp,mlp_L0,-13.541337013244629,-21.22539520263672,[],276999_1993.txt_employees_count_total_162,0,30.064372539520264,9.509979284708398e-05,4,-13.538477897644043,-7.684079170227051,-21.222557067871094,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,mlp,mlp_L1,-13.541337013244629,-21.22539520263672,[],276999_1993.txt_employees_count_total_162,1,30.064372539520264,-0.00042352397738420344,4,-13.554069995880127,-7.683251857757568,-21.237321853637695,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,mlp,mlp_L2,-13.541337013244629,-21.22539520263672,[],276999_1993.txt_employees_count_total_162,2,30.064372539520264,0.00013421188243362654,4,-13.537302017211914,-7.68409538269043,-21.221397399902344,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,mlp,mlp_L3,-13.541337013244629,-21.22539520263672,[],276999_1993.txt_employees_count_total_162,3,30.064372539520264,-0.0001416028936855847,4,-13.545594215393066,-7.68405818939209,-21.229652404785156,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,mlp,mlp_L4,-13.541337013244629,-21.22539520263672,[],276999_1993.txt_employees_count_total_162,4,30.064372539520264,7.88427402006095e-05,4,-13.538966655731201,-7.683271884918213,-21.222238540649414,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,mlp,mlp_L5,-13.541337013244629,-21.22539520263672,[],276999_1993.txt_employees_count_total_162,5,30.064372539520264,0.0011786442471389848,4,-13.50590181350708,-7.6988749504089355,-21.204776763916016,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,mlp,mlp_L6,-13.541337013244629,-21.22539520263672,[],276999_1993.txt_employees_count_total_162,6,30.064372539520264,0.0009501414593558062,4,-13.512771606445312,-7.714443206787109,-21.227214813232422,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,mlp,mlp_L7,-13.541337013244629,-21.22539520263672,[],276999_1993.txt_employees_count_total_162,7,30.064372539520264,-0.00096739772596982,4,-13.57042121887207,-7.682390213012695,-21.252811431884766,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,mlp,mlp_L8,-13.541337013244629,-21.22539520263672,[],276999_1993.txt_employees_count_total_162,8,30.064372539520264,0.0005338181667535534,4,-13.525288105010986,-7.667630672454834,-21.19291877746582,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,mlp,mlp_L9,-13.541337013244629,-21.22539520263672,[],276999_1993.txt_employees_count_total_162,9,30.064372539520264,0.0011716973309837107,4,-13.506110668182373,-7.729280948638916,-21.23539161682129,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,mlp,mlp_L10,-13.541337013244629,-21.22539520263672,[],276999_1993.txt_employees_count_total_162,10,30.064372539520264,0.00028980377166476295,4,-13.532624244689941,-7.683243751525879,-21.21586799621582,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,mlp,mlp_L11,-13.541337013244629,-21.22539520263672,[],276999_1993.txt_employees_count_total_162,11,30.064372539520264,0.001601613105652333,4,-13.49318552017212,-7.6963324546813965,-21.189517974853516,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,mlp,mlp_L12,-13.541337013244629,-21.22539520263672,[],276999_1993.txt_employees_count_total_162,12,30.064372539520264,0.0007959294370322241,4,-13.517407894134521,-7.669332981109619,-21.18674087524414,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,mlp,mlp_L13,-13.541337013244629,-21.22539520263672,[],276999_1993.txt_employees_count_total_162,13,30.064372539520264,-0.0007648110591859968,4,-13.564330577850342,-7.593945026397705,-21.158275604248047,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,mlp,mlp_L14,-13.541337013244629,-21.22539520263672,[],276999_1993.txt_employees_count_total_162,14,30.064372539520264,-0.0011879543836301853,4,-13.577052116394043,-7.666773796081543,-21.243825912475586,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,mlp,mlp_L15,-13.541337013244629,-21.22539520263672,[],276999_1993.txt_employees_count_total_162,15,30.064372539520264,6.228433730995644e-05,4,-13.539464473724365,-7.668497562408447,-21.207962036132812,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,mlp,mlp_L16,-13.541337013244629,-21.22539520263672,[],276999_1993.txt_employees_count_total_162,16,30.064372539520264,-0.00013338713439692735,4,-13.545347213745117,-7.683271408081055,-21.228618621826172,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,mlp,mlp_L17,-13.541337013244629,-21.22539520263672,[],276999_1993.txt_employees_count_total_162,17,30.064372539520264,-8.929483551185504e-06,4,-13.541605472564697,-7.683251857757568,-21.224857330322266,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,mlp,mlp_L18,-13.541337013244629,-21.22539520263672,[],276999_1993.txt_employees_count_total_162,18,30.064372539520264,-0.00015522709683028868,4,-13.546003818511963,-7.682431697845459,-21.228435516357422,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,mlp,mlp_L19,-13.541337013244629,-21.22539520263672,[],276999_1993.txt_employees_count_total_162,19,30.064372539520264,-0.00011311736534112792,4,-13.544737815856934,-7.683224678039551,-21.227962493896484,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,mlp,mlp_L20,-13.541337013244629,-21.22539520263672,[],276999_1993.txt_employees_count_total_162,20,30.064372539520264,-2.937371853782514e-05,4,-13.542220115661621,-7.683236122131348,-21.22545623779297,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,mlp,mlp_L21,-13.541337013244629,-21.22539520263672,[],276999_1993.txt_employees_count_total_162,21,30.064372539520264,-0.0003838091873093038,4,-13.552875995635986,-7.684056758880615,-21.2369327545166,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,mlp,mlp_L22,-13.541337013244629,-21.22539520263672,[],276999_1993.txt_employees_count_total_162,22,30.064372539520264,-0.0003558946383748695,4,-13.552036762237549,-7.684075832366943,-21.236112594604492,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,mlp,mlp_L23,-13.541337013244629,-21.22539520263672,[],276999_1993.txt_employees_count_total_162,23,30.064372539520264,-0.0006453970597954539,4,-13.56074047088623,-7.667645454406738,-21.22838592529297,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,mlp,mlp_L24,-13.541337013244629,-21.22539520263672,[],276999_1993.txt_employees_count_total_162,24,30.064372539520264,-0.0006210194110953259,4,-13.560007572174072,-7.668460369110107,-21.22846794128418,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,mlp,mlp_L25,-13.541337013244629,-21.22539520263672,[],276999_1993.txt_employees_count_total_162,25,30.064372539520264,-0.00041481654138136,4,-13.553808212280273,-7.667661666870117,-21.22146987915039,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,mlp,mlp_L26,-13.541337013244629,-21.22539520263672,[],276999_1993.txt_employees_count_total_162,26,30.064372539520264,-0.0003813349431992062,4,-13.552801609039307,-7.667657375335693,-21.220458984375,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,mlp,mlp_L27,-13.541337013244629,-21.22539520263672,[],276999_1993.txt_employees_count_total_162,27,30.064372539520264,-0.0002874088302505018,4,-13.549977779388428,-7.683226108551025,-21.233203887939453,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,mlp,mlp_L28,-13.541337013244629,-21.22539520263672,[],276999_1993.txt_employees_count_total_162,28,30.064372539520264,1.4115879858890052e-06,4,-13.541294574737549,-7.66847562789917,-21.20977020263672,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,mlp,mlp_L29,-13.541337013244629,-21.22539520263672,[],276999_1993.txt_employees_count_total_162,29,30.064372539520264,-0.0003809067086416893,4,-13.552788734436035,-7.667685508728027,-21.220474243164062,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,mlp,mlp_L30,-13.541337013244629,-21.22539520263672,[],276999_1993.txt_employees_count_total_162,30,30.064372539520264,-2.6740869036054637e-05,4,-13.54214096069336,-7.683223724365234,-21.225364685058594,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,mlp,mlp_L31,-13.541337013244629,-21.22539520263672,[],276999_1993.txt_employees_count_total_162,31,30.064372539520264,0.0,4,-13.541337013244629,-7.68405818939209,-21.22539520263672,2,query,employees_count_total
10.752439022064209,-7.783026218414307,head,candidate_13-18,-6.686861991882324,-15.508990287780762,['13-18'],812427_1993.txt_employees_count_total_248,,17.439301013946533,0.003225888920651964,5,-6.6306047439575195,-8.824931144714355,-15.455535888671875,2,query,employees_count_total
10.752439022064209,-7.783026218414307,head,candidate_14-31,-6.686861991882324,-15.508990287780762,['14-31'],812427_1993.txt_employees_count_total_248,,17.439301013946533,0.0009038941849373846,5,-6.671098709106445,-8.843864440917969,-15.514963150024414,2,query,employees_count_total
10.752439022064209,-7.783026218414307,head_set,qr_top1,-6.686861991882324,-15.508990287780762,['14-31'],812427_1993.txt_employees_count_total_248,,17.439301013946533,0.0009038941849373846,5,-6.671098709106445,-8.843864440917969,-15.514963150024414,2,query,employees_count_total
10.752439022064209,-7.783026218414307,head_set,qr_top2,-6.686861991882324,-15.508990287780762,"['14-31', '13-18']",812427_1993.txt_employees_count_total_248,,17.439301013946533,0.00410982295207116,5,-6.615189552307129,-8.84640121459961,-15.461590766906738,2,query,employees_count_total
10.752439022064209,-7.783026218414307,head_set,qr_top4,-6.686861991882324,-15.508990287780762,"['14-31', '13-18', '8-11', '8-8']",812427_1993.txt_employees_count_total_248,,17.439301013946533,0.004058910889261752,5,-6.616077423095703,-8.834708213806152,-15.450785636901855,2,query,employees_count_total
10.752439022064209,-7.783026218414307,head_set,qr_top16,-6.686861991882324,-15.508990287780762,"['14-31', '13-18', '8-11', '8-8', '14-29', '14-13', '10-31', '14-22', '13-13', '9-27', '13-6', '14-20', '13-8', '10-18', '17-24', '17-29']",812427_1993.txt_employees_count_total_248,,17.439301013946533,0.005790631934358984,5,-6.585877418518066,-8.819375991821289,-15.405253410339355,2,query,employees_count_total
10.752439022064209,-7.783026218414307,head_set,candidate_set,-6.686861991882324,-15.508990287780762,"['13-18', '14-31']",812427_1993.txt_employees_count_total_248,,17.439301013946533,0.00410982295207116,5,-6.615189552307129,-8.84640121459961,-15.461590766906738,2,query,employees_count_total
